,dteday,hour,year,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,counts,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,spring,summer,fall,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm,month
12405,2012-06-06,2,1,0,1,0.5,0.4848,0.68,0.0,4,7,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
15159,2012-09-28,20,1,0,1,0.6,0.6212,0.53,0.1642,32,304,336,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9
11242,2012-04-18,15,1,0,1,0.42,0.4242,0.77,0.19399999999999998,10,88,98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4
7995,2011-12-04,19,0,0,0,0.38,0.3939,0.76,0.0,15,158,173,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
5328,2011-08-14,22,0,0,0,0.6,0.5455,0.88,0.4925,14,25,39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
7749,2011-11-24,12,0,1,0,0.46,0.4545,0.36,0.2239,62,88,150,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,11
6760,2011-10-14,6,0,0,1,0.56,0.5303,0.88,0.19399999999999998,4,90,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
6890,2011-10-19,17,0,0,1,0.56,0.5303,0.94,0.1642,11,170,181,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10
14672,2012-09-08,13,1,0,0,0.82,0.7727,0.52,0.5224,233,435,668,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
5857,2011-09-06,13,0,0,1,0.54,0.5152,0.88,0.2985,5,24,29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9
14364,2012-08-26,17,1,0,0,0.64,0.5758,0.89,0.2239,61,172,233,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
10007,2012-02-27,0,1,0,1,0.26,0.2424,0.6,0.2537,2,27,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9140,2012-01-21,18,1,0,0,0.2,0.1818,0.75,0.3881,3,107,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10348,2012-03-12,7,1,0,1,0.34,0.3485,0.53,0.1045,9,259,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
228,2011-01-10,19,0,0,1,0.16,0.1667,0.47,0.1642,3,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12104,2012-05-24,13,1,0,1,0.72,0.6667,0.54,0.1642,69,233,302,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
8871,2012-01-10,12,1,0,1,0.42,0.4242,0.38,0.2985,13,127,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6397,2011-09-29,3,0,0,1,0.6,0.5152,0.94,0.19399999999999998,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9
15006,2012-09-22,11,1,0,0,0.7,0.6515,0.58,0.2836,189,437,626,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
6828,2011-10-17,2,0,0,1,0.56,0.5303,0.54,0.3881,4,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
11366,2012-04-23,19,1,0,1,0.34,0.3182,0.76,0.2239,11,287,298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4
5508,2011-08-22,10,0,0,1,0.7,0.6515,0.48,0.2836,36,85,121,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
5733,2011-09-01,8,0,0,1,0.62,0.5909,0.73,0.1343,31,467,498,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9
13419,2012-07-18,8,1,0,1,0.78,0.7424,0.62,0.1045,55,624,679,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
959,2011-02-12,14,0,0,0,0.34,0.3182,0.31,0.2836,30,90,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8403,2011-12-21,19,0,0,1,0.5,0.4848,0.94,0.3284,9,200,209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12
13628,2012-07-27,1,1,0,1,0.72,0.6818,0.7,0.1045,12,42,54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
119,2011-01-06,5,0,0,1,0.14,0.1818,0.69,0.0896,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10307,2012-03-10,13,1,0,0,0.32,0.303,0.29,0.2836,89,268,357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
9195,2012-01-24,1,1,0,1,0.32,0.303,0.93,0.2537,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6776,2011-10-14,22,0,0,1,0.46,0.4545,0.59,0.2239,20,123,143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
12339,2012-06-03,8,1,0,0,0.54,0.5152,0.6,0.0896,30,110,140,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
4762,2011-07-22,8,0,0,1,0.84,0.8485,0.63,0.1642,30,292,322,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7
47,2011-01-03,0,0,0,1,0.22,0.19699999999999998,0.44,0.3582,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2977,2011-05-08,23,0,0,0,0.46,0.4545,0.88,0.0896,9,41,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
9046,2012-01-17,20,1,0,1,0.46,0.4545,0.63,0.3582,11,169,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10041,2012-02-28,10,1,0,1,0.3,0.2727,0.42,0.2985,14,118,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4727,2011-07-20,21,0,0,1,0.8,0.8029999999999999,0.66,0.1642,33,209,242,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
12837,2012-06-24,2,1,0,0,0.68,0.6364,0.51,0.0,34,80,114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
751,2011-02-03,17,0,0,1,0.2,0.19699999999999998,0.4,0.19399999999999998,5,170,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4711,2011-07-20,5,0,0,1,0.68,0.6364,0.83,0.1045,4,19,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
13680,2012-07-29,5,1,0,0,0.62,0.5909,0.78,0.19399999999999998,3,14,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
11117,2012-04-13,10,1,0,1,0.44,0.4394,0.38,0.19399999999999998,59,133,192,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
11495,2012-04-29,4,1,0,0,0.36,0.3485,0.87,0.1343,0,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7814,2011-11-27,5,0,0,0,0.36,0.3485,0.87,0.19399999999999998,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
5010,2011-08-01,16,0,0,1,0.9,0.7879,0.27,0.0,34,197,231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
2038,2011-03-30,19,0,0,1,0.26,0.2576,0.93,0.2239,5,67,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3
9712,2012-02-14,15,1,0,1,0.42,0.4242,0.38,0.4478,7,138,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
14970,2012-09-20,23,1,0,1,0.54,0.5152,0.68,0.1045,17,137,154,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9
3829,2011-06-13,11,0,0,1,0.66,0.6212,0.41,0.2985,53,106,159,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
1801,2011-03-20,18,0,0,0,0.38,0.3939,0.4,0.3582,58,98,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15335,2012-10-06,4,1,0,0,0.54,0.5152,0.83,0.2537,4,7,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10
14461,2012-08-30,18,1,0,1,0.8,0.7121,0.38,0.1343,109,744,853,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
10062,2012-02-29,8,1,0,1,0.28,0.2879,0.75,0.1045,2,114,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
3379,2011-05-25,17,0,0,1,0.74,0.6667,0.51,0.2239,77,524,601,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
11903,2012-05-16,4,1,0,1,0.54,0.5152,0.94,0.1343,1,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
10951,2012-04-06,11,1,0,1,0.4,0.4091,0.37,0.2985,112,179,291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
13537,2012-07-23,6,1,0,1,0.68,0.6364,0.89,0.0896,9,148,157,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7
6133,2011-09-18,3,0,0,0,0.44,0.4394,0.82,0.19399999999999998,11,25,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
6522,2011-10-04,8,0,0,1,0.44,0.4394,0.77,0.2239,28,372,400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
6250,2011-09-23,0,0,0,1,0.62,0.5455,0.94,0.0896,11,41,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9
3118,2011-05-14,20,0,0,0,0.54,0.5152,0.94,0.1343,42,115,157,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5
10788,2012-03-30,15,1,0,1,0.42,0.4242,0.54,0.0,73,207,280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
2008,2011-03-29,13,0,0,1,0.34,0.303,0.25,0.2985,24,80,104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
6372,2011-09-28,2,0,0,1,0.6,0.5455,0.88,0.2537,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
9977,2012-02-25,18,1,0,0,0.3,0.2576,0.28,0.5821,7,126,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16717,2012-12-04,8,1,0,1,0.44,0.4394,0.88,0.1642,21,700,721,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,12
2707,2011-04-27,17,0,0,1,0.66,0.6061,0.83,0.3881,63,458,521,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4
15135,2012-09-27,20,1,0,1,0.64,0.6061,0.69,0.2239,45,412,457,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9
6404,2011-09-29,10,0,0,1,0.64,0.6061,0.65,0.19399999999999998,24,103,127,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9
9694,2012-02-13,21,1,0,1,0.28,0.2879,0.45,0.1343,2,145,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
12123,2012-05-25,8,1,0,1,0.64,0.5758,0.89,0.1045,32,551,583,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5
1891,2011-03-24,14,0,0,1,0.3,0.303,0.7,0.1343,17,66,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
13637,2012-07-27,10,1,0,1,0.84,0.7727,0.47,0.0,85,146,231,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
12071,2012-05-23,4,1,0,1,0.58,0.5455,0.83,0.19399999999999998,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5
9162,2012-01-22,16,1,0,0,0.16,0.1515,0.8,0.19399999999999998,12,143,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2063,2011-03-31,20,0,0,1,0.28,0.2576,0.93,0.2836,6,79,85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3
8739,2012-01-04,23,1,0,1,0.2,0.2273,0.44,0.1045,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
16001,2012-11-04,10,1,0,0,0.34,0.3333,0.49,0.19399999999999998,73,287,360,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
5039,2011-08-02,21,0,0,1,0.8,0.7424,0.52,0.2239,53,201,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
7689,2011-11-22,0,0,0,1,0.38,0.3939,0.94,0.1045,0,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11
10610,2012-03-23,5,1,0,1,0.5,0.4848,0.94,0.0,5,29,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3
16706,2012-12-03,21,1,0,1,0.44,0.4394,0.82,0.19399999999999998,14,207,221,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,12
3683,2011-06-07,9,0,0,1,0.72,0.6667,0.58,0.2239,27,190,217,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6
6011,2011-09-13,1,0,0,1,0.58,0.5455,0.83,0.1045,4,6,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
6613,2011-10-08,3,0,0,0,0.44,0.4394,0.88,0.0,4,16,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10
2149,2011-04-04,10,0,0,1,0.54,0.5152,0.45,0.3582,35,55,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4
7491,2011-11-13,18,0,0,0,0.52,0.5,0.27,0.3284,35,155,190,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
13732,2012-07-31,9,1,0,1,0.72,0.6818,0.7,0.1045,31,302,333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
10,2011-01-01,10,0,0,0,0.38,0.3939,0.76,0.2537,12,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12141,2012-05-26,2,1,0,0,0.64,0.5758,0.89,0.1343,9,55,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
11770,2012-05-10,15,1,0,1,0.54,0.5152,0.37,0.3881,79,192,271,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
550,2011-01-25,2,0,0,1,0.16,0.1515,0.69,0.2239,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
243,2011-01-11,12,0,0,1,0.2,0.2273,0.51,0.1045,2,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
949,2011-02-12,4,0,0,0,0.12,0.1667,0.74,0.0896,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
11040,2012-04-10,4,1,0,1,0.34,0.3333,0.71,0.1343,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
10617,2012-03-23,12,1,0,1,0.66,0.6212,0.61,0.2239,199,272,471,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3
17311,2012-12-29,4,1,0,0,0.24,0.2424,0.75,0.0896,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12
5218,2011-08-10,8,0,0,1,0.74,0.6667,0.51,0.19399999999999998,38,361,399,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
14960,2012-09-20,13,1,0,1,0.64,0.6212,0.44,0.1343,68,268,336,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9
5407,2011-08-18,5,0,0,1,0.64,0.5909,0.78,0.2836,0,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
8992,2012-01-15,13,1,0,0,0.2,0.1818,0.34,0.2836,40,184,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,2011-12-21,16,0,0,1,0.44,0.4394,1.0,0.3284,6,95,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12
7517,2011-11-14,20,0,0,1,0.6,0.6212,0.53,0.3582,30,210,240,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11
525,2011-01-24,0,0,0,1,0.06,0.0606,0.41,0.19399999999999998,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9104,2012-01-20,6,1,0,1,0.24,0.2121,0.6,0.2836,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14284,2012-08-23,9,1,0,1,0.7,0.6515,0.7,0.0,58,354,412,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8
4264,2011-07-01,14,0,0,1,0.82,0.6970000000000001,0.23,0.19399999999999998,78,225,303,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7
17084,2012-12-19,15,1,0,1,0.42,0.4242,0.5,0.2836,28,209,237,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,12
6477,2011-10-02,11,0,0,0,0.38,0.3939,0.66,0.2537,74,218,292,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
2532,2011-04-20,10,0,0,1,0.62,0.6061,0.69,0.0896,45,86,131,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
11673,2012-05-06,14,1,0,0,0.6,0.6061,0.64,0.1045,226,292,518,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
3523,2011-05-31,17,0,0,1,0.84,0.8029999999999999,0.53,0.2239,67,428,495,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
7439,2011-11-11,14,0,1,0,0.38,0.3939,0.37,0.4627,64,183,247,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11
9442,2012-02-03,8,1,0,1,0.24,0.2273,0.65,0.2239,12,429,441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
10295,2012-03-10,1,1,0,0,0.3,0.2879,0.36,0.2537,1,50,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2213,2011-04-07,2,0,0,1,0.42,0.4242,0.54,0.0,0,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5172,2011-08-08,10,0,0,1,0.8,0.7424,0.52,0.3881,62,62,124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
16886,2012-12-11,9,1,0,1,0.34,0.303,0.61,0.3881,12,322,334,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,12
8726,2012-01-04,10,1,0,1,0.06,0.1061,0.45,0.0,7,57,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10253,2012-03-08,7,1,0,1,0.42,0.4242,0.77,0.3582,8,326,334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
14848,2012-09-15,21,1,0,0,0.56,0.5303,0.52,0.1045,86,210,296,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
10276,2012-03-09,6,1,0,1,0.4,0.4091,0.5,0.3582,2,83,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
4843,2011-07-25,17,0,0,1,0.72,0.6970000000000001,0.74,0.0,48,437,485,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
6138,2011-09-18,8,0,0,0,0.46,0.4545,0.72,0.2537,16,53,69,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
12002,2012-05-20,7,1,0,0,0.52,0.5,0.68,0.19399999999999998,35,55,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
14099,2012-08-15,16,1,0,1,0.76,0.6818,0.48,0.19399999999999998,91,340,431,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
5050,2011-08-03,8,0,0,1,0.74,0.6667,0.51,0.1642,29,408,437,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8
10733,2012-03-28,8,1,0,1,0.38,0.3939,0.46,0.3582,19,639,658,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
14358,2012-08-26,11,1,0,0,0.74,0.6970000000000001,0.66,0.3582,150,332,482,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
3159,2011-05-16,13,0,0,1,0.68,0.6364,0.51,0.0,61,153,214,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
10682,2012-03-26,5,1,0,1,0.44,0.4394,0.77,0.1642,0,36,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
2226,2011-04-07,15,0,0,1,0.6,0.6212,0.38,0.1045,27,133,160,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7191,2011-11-01,6,0,0,1,0.32,0.3182,0.81,0.19399999999999998,3,90,93,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11
7292,2011-11-05,11,0,0,0,0.36,0.3636,0.46,0.1045,69,169,238,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11
16036,2012-11-05,21,1,0,1,0.3,0.2879,0.52,0.2836,8,144,152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11
7139,2011-10-30,2,0,0,0,0.22,0.2121,0.87,0.2836,7,43,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
9753,2012-02-16,8,1,0,1,0.3,0.3182,0.7,0.0896,9,489,498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
15634,2012-10-18,15,1,0,1,0.6,0.6061,0.6,0.19399999999999998,69,284,353,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10
15175,2012-09-29,12,1,0,0,0.62,0.6212,0.41,0.2985,191,491,682,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9
11207,2012-04-17,4,1,0,1,0.66,0.6212,0.44,0.2239,3,6,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2835,2011-05-03,1,0,0,1,0.56,0.5303,0.78,0.2537,0,14,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
15032,2012-09-23,13,1,0,0,0.6,0.6212,0.38,0.1642,257,445,702,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1452,2011-03-05,19,0,0,0,0.46,0.4545,0.67,0.3284,27,62,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
14920,2012-09-18,21,1,0,1,0.6,0.5455,0.88,0.19399999999999998,21,186,207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9
9996,2012-02-26,13,1,0,0,0.32,0.3333,0.36,0.0,58,267,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7347,2011-11-07,18,0,0,1,0.46,0.4545,0.59,0.1045,18,407,425,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11
8568,2011-12-28,19,0,0,1,0.24,0.2273,0.41,0.2537,16,135,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12
16821,2012-12-08,16,1,0,0,0.42,0.4242,0.82,0.1642,139,368,507,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,12
10636,2012-03-24,7,1,0,0,0.5,0.4848,0.88,0.1343,25,45,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3
10679,2012-03-26,2,1,0,1,0.46,0.4545,0.88,0.2239,14,6,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
15382,2012-10-08,3,1,1,0,0.34,0.3485,0.81,0.1045,2,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
6603,2011-10-07,17,0,0,1,0.6,0.6212,0.56,0.2537,101,462,563,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
